timestamp,temp,hum,state
2026-04-28 12:24:34,29.46,57.71,RUNNING
2026-04-28 12:24:35,23.1,50.18,RUNNING
2026-04-28 12:24:36,24.0,53.39,RUNNING
2026-04-28 12:24:37,24.11,45.38,RUNNING
2026-04-28 12:24:38,26.93,53.64,RUNNING
2026-04-28 12:24:39,27.26,58.69,RUNNING
2026-04-28 12:24:40,28.46,41.28,RUNNING
2026-04-28 12:24:41,24.3,50.54,RUNNING
2026-04-28 12:24:42,21.36,51.95,RUNNING
2026-04-28 12:24:43,23.47,44.28,RUNNING
2026-04-28 12:24:44,29.6,52.09,RUNNING
2026-04-28 12:24:45,23.23,53.12,RUNNING
2026-04-28 12:24:46,25.5,59.18,RUNNING
2026-04-28 12:24:47,22.12,45.82,RUNNING
2026-04-28 12:24:48,29.37,47.36,RUNNING
2026-04-28 12:24:49,29.23,40.12,RUNNING
2026-04-28 12:24:50,29.36,42.84,RUNNING
2026-04-28 12:24:51,25.66,42.55,RUNNING
2026-04-28 12:24:52,28.03,58.06,RUNNING
2026-04-28 12:24:53,28.59,55.43,RUNNING
2026-04-28 12:24:54,27.94,50.42,RUNNING
2026-04-28 12:24:55,29.62,42.16,RUNNING
2026-04-28 12:24:56,20.41,53.46,RUNNING
2026-04-28 12:24:57,23.39,47.17,RUNNING
2026-04-28 12:24:58,27.21,43.34,RUNNING
2026-04-28 12:24:59,22.58,53.79,RUNNING
2026-04-28 12:25:00,24.85,50.16,RUNNING
2026-04-28 12:25:01,24.99,46.06,RUNNING
2026-04-28 12:25:02,27.0,50.21,RUNNING
2026-04-28 12:25:03,26.66,47.08,RUNNING
2026-04-28 12:25:04,29.0,57.69,RUNNING
2026-04-28 12:25:05,25.2,41.39,RUNNING
2026-04-28 12:25:06,28.41,47.77,RUNNING
2026-04-28 12:25:07,22.21,51.75,RUNNING
2026-04-28 12:25:08,25.41,47.31,RUNNING
2026-04-28 12:25:09,27.89,48.34,RUNNING
2026-04-28 12:25:10,28.19,52.5,RUNNING
2026-04-28 12:25:11,22.84,54.88,RUNNING
2026-04-28 12:25:12,21.82,40.18,RUNNING
2026-04-28 12:25:13,23.6,45.26,RUNNING
2026-04-28 12:25:14,26.91,52.51,RUNNING
2026-04-28 12:25:15,25.26,56.44,RUNNING
2026-04-28 12:25:16,27.75,43.54,RUNNING
2026-04-28 12:25:17,21.0,50.39,RUNNING
2026-04-28 12:25:18,28.45,53.88,RUNNING
2026-04-28 12:25:19,28.38,46.29,RUNNING
2026-04-28 12:25:20,24.74,51.1,RUNNING
2026-04-28 12:25:21,29.86,56.51,RUNNING
2026-04-28 12:25:22,24.48,50.17,RUNNING
2026-04-28 12:25:23,25.53,50.14,RUNNING
2026-04-28 12:25:24,23.43,41.15,RUNNING
2026-04-28 12:25:25,27.4,41.83,RUNNING
2026-04-28 12:25:26,27.57,42.72,RUNNING
2026-04-28 12:25:27,25.96,45.21,RUNNING
2026-04-28 12:25:28,27.14,52.33,RUNNING
2026-04-28 12:25:29,26.44,54.93,RUNNING
2026-04-28 12:25:30,21.04,42.27,RUNNING
2026-04-28 12:25:31,28.39,48.9,RUNNING
2026-04-28 12:25:32,29.33,55.35,RUNNING
2026-04-28 12:25:33,21.47,56.94,RUNNING
2026-04-28 12:25:34,23.02,45.57,RUNNING
2026-04-28 12:25:35,29.54,57.94,RUNNING
2026-04-28 12:25:36,24.56,46.98,RUNNING
2026-04-28 12:25:37,25.24,45.85,RUNNING
2026-04-28 12:25:38,25.58,43.79,RUNNING
2026-04-28 12:25:39,23.39,58.79,RUNNING
2026-04-28 12:25:40,22.81,46.46,RUNNING
2026-04-28 12:25:41,28.65,59.56,RUNNING
2026-04-28 12:25:42,26.45,52.52,RUNNING
2026-04-28 12:25:43,27.44,58.15,RUNNING
2026-04-28 12:25:44,22.6,40.58,RUNNING
2026-04-28 12:25:45,21.97,58.18,RUNNING
2026-04-28 12:25:46,26.99,51.6,RUNNING
2026-04-28 12:25:47,21.23,52.42,RUNNING
2026-04-28 12:25:48,23.28,40.3,RUNNING
2026-04-28 12:25:49,23.28,59.33,RUNNING
2026-04-28 12:25:50,25.42,46.05,RUNNING
2026-04-28 12:25:51,25.27,51.95,RUNNING
2026-04-28 12:25:52,26.22,46.8,RUNNING
2026-04-28 12:25:53,26.19,49.35,RUNNING
2026-04-28 12:25:54,26.93,50.67,RUNNING
2026-04-28 12:25:55,27.13,40.35,RUNNING
2026-04-28 12:25:56,28.3,48.96,RUNNING
2026-04-28 12:25:57,20.94,44.68,RUNNING
2026-04-28 12:25:58,24.36,47.04,RUNNING
2026-04-28 12:25:59,23.02,56.65,RUNNING
2026-04-28 12:26:00,25.53,49.33,RUNNING
2026-04-28 12:26:01,23.55,41.01,RUNNING
2026-04-28 12:26:02,21.98,41.96,RUNNING
2026-04-28 12:26:03,25.08,55.44,RUNNING
2026-04-28 12:26:04,20.6,40.07,RUNNING
2026-04-28 12:26:06,21.76,41.49,RUNNING
2026-04-28 12:26:07,23.79,41.65,RUNNING
2026-04-28 12:26:08,20.74,52.29,RUNNING
2026-04-28 12:26:09,24.54,57.84,RUNNING
2026-04-28 12:26:10,28.63,46.08,RUNNING
2026-04-28 12:26:11,25.07,48.32,RUNNING
2026-04-28 12:26:12,29.45,49.65,RUNNING
2026-04-28 12:26:13,21.34,52.96,RUNNING
2026-04-28 12:26:14,27.21,49.55,RUNNING
2026-04-28 12:26:15,25.05,56.25,RUNNING
2026-04-28 12:26:16,25.38,52.3,RUNNING
2026-04-28 12:26:17,22.65,40.92,RUNNING
2026-04-28 12:26:18,25.12,57.42,RUNNING
2026-04-28 12:26:19,23.92,41.33,RUNNING
2026-04-28 12:26:20,26.09,46.49,RUNNING
2026-04-28 12:26:21,24.17,50.9,RUNNING
2026-04-28 12:26:22,28.55,49.73,RUNNING
2026-04-28 12:26:23,24.26,49.88,RUNNING
2026-04-28 12:26:24,26.83,58.6,RUNNING
2026-04-28 12:26:25,28.54,44.11,RUNNING
2026-04-28 12:26:26,28.58,48.43,RUNNING
2026-04-28 12:26:27,22.17,43.47,RUNNING
2026-04-28 12:26:28,21.59,45.41,RUNNING
2026-04-28 12:26:29,26.05,50.53,RUNNING
2026-04-28 12:26:30,27.32,49.66,RUNNING
2026-04-28 12:26:31,20.75,45.5,RUNNING
2026-04-28 12:26:32,27.31,43.7,RUNNING
2026-04-28 12:26:33,25.64,50.99,RUNNING
2026-04-28 12:26:34,27.36,56.56,RUNNING
2026-04-28 12:26:35,21.26,55.26,RUNNING
2026-04-28 12:26:36,25.58,57.46,RUNNING
2026-04-28 12:26:37,27.2,57.88,RUNNING
2026-04-28 12:26:38,25.51,51.87,RUNNING
2026-04-28 12:26:39,25.39,45.23,RUNNING
2026-04-28 12:45:27,29.9,42.21,RUNNING
2026-04-28 12:45:28,21.33,49.84,RUNNING
2026-04-28 12:45:29,20.08,57.32,RUNNING
2026-04-28 12:45:30,25.2,48.24,RUNNING
2026-04-28 12:45:31,21.21,53.98,RUNNING
2026-04-28 12:45:32,24.48,41.17,RUNNING
2026-04-28 12:45:33,26.55,55.95,RUNNING
2026-04-28 12:45:34,29.85,55.26,RUNNING
2026-04-28 12:45:35,26.38,45.7,RUNNING
2026-04-28 12:45:36,21.95,55.42,RUNNING
2026-04-28 12:45:37,22.04,54.05,RUNNING
2026-04-28 12:45:38,27.08,46.88,RUNNING
2026-04-28 12:45:39,20.9,54.62,RUNNING
2026-04-28 12:45:40,26.44,44.72,RUNNING
2026-04-28 12:45:41,25.55,40.33,RUNNING
2026-04-28 12:45:42,29.27,45.66,RUNNING
2026-04-28 12:45:43,24.36,57.82,RUNNING
2026-04-28 12:45:44,28.7,59.6,RUNNING
2026-04-28 12:45:45,23.95,51.17,RUNNING
2026-04-28 12:45:46,25.5,48.39,RUNNING
2026-04-28 12:45:47,28.31,41.46,RUNNING
2026-04-28 12:45:48,29.84,56.28,RUNNING
2026-04-28 12:45:49,27.82,42.86,RUNNING
2026-04-28 12:45:50,24.92,51.39,RUNNING
2026-04-28 12:45:51,21.34,56.64,RUNNING
2026-04-28 12:45:52,28.94,42.33,RUNNING
2026-04-28 12:45:53,25.37,42.45,RUNNING
2026-04-28 12:45:54,25.79,40.06,RUNNING
2026-04-28 12:45:55,23.26,51.41,RUNNING
2026-04-28 12:45:56,23.93,45.45,RUNNING
2026-04-28 12:45:57,27.85,54.6,RUNNING
2026-04-28 12:45:58,27.55,57.78,RUNNING
2026-04-28 12:45:59,29.24,58.02,RUNNING
2026-04-28 12:46:00,26.08,48.22,RUNNING
2026-04-28 12:46:01,23.83,51.59,RUNNING
2026-04-28 12:46:02,23.47,40.81,RUNNING
2026-04-28 12:46:03,22.11,48.65,RUNNING
2026-04-28 12:46:04,27.42,40.78,RUNNING
2026-04-28 12:46:05,25.49,51.57,RUNNING
2026-04-28 12:46:06,23.16,49.98,RUNNING
2026-04-28 12:46:07,23.2,47.48,RUNNING
2026-04-28 12:46:08,25.12,47.51,RUNNING
2026-04-28 12:46:09,26.72,42.74,RUNNING
2026-04-28 12:46:10,21.25,58.89,RUNNING
2026-04-28 12:46:11,25.68,40.31,RUNNING
2026-04-28 12:46:12,23.75,56.14,RUNNING
2026-04-28 12:46:13,29.76,43.3,RUNNING
2026-04-28 12:46:14,25.94,52.96,RUNNING
2026-04-28 12:46:15,24.89,54.02,RUNNING
2026-04-28 12:46:16,29.04,58.49,RUNNING
2026-04-28 12:46:17,27.89,56.65,RUNNING
2026-04-28 12:46:18,20.53,46.33,RUNNING
2026-04-28 12:46:19,20.29,56.49,RUNNING
2026-04-28 12:46:20,21.23,40.11,RUNNING
2026-04-28 12:46:21,29.38,54.27,RUNNING
2026-04-28 12:46:22,25.12,58.01,RUNNING
2026-04-28 12:46:23,25.32,45.49,RUNNING
2026-04-28 12:46:24,22.54,45.5,RUNNING
2026-04-28 12:46:25,20.33,47.19,RUNNING
2026-04-28 12:46:26,28.94,49.42,RUNNING
2026-04-28 12:46:27,26.07,44.33,RUNNING
2026-04-28 12:46:28,28.08,40.15,RUNNING
2026-04-28 12:46:29,29.71,57.75,RUNNING
2026-04-28 12:46:30,20.6,41.65,RUNNING
2026-04-28 12:46:31,28.46,49.78,RUNNING
2026-04-28 12:46:32,22.34,57.28,RUNNING
2026-04-28 12:46:33,26.45,58.57,RUNNING
2026-04-28 12:46:34,22.44,55.54,RUNNING
2026-04-28 12:46:35,29.07,42.86,RUNNING
2026-04-28 12:46:36,28.74,40.31,RUNNING
2026-04-28 12:46:37,24.51,48.74,RUNNING
2026-04-28 12:46:38,22.54,50.99,RUNNING
2026-04-28 12:46:39,24.24,57.38,RUNNING
2026-04-28 12:46:40,20.18,46.23,RUNNING
2026-04-28 12:46:41,20.32,45.28,RUNNING
2026-04-28 12:46:42,23.71,56.77,RUNNING
2026-04-28 12:46:43,26.29,40.11,RUNNING
2026-04-28 12:46:44,29.02,52.28,RUNNING
2026-04-28 12:46:45,24.35,56.78,RUNNING
2026-04-28 12:46:46,28.91,56.19,RUNNING
2026-04-28 12:46:47,27.97,58.94,RUNNING
2026-04-28 12:46:48,22.4,54.35,RUNNING
2026-04-28 12:46:49,20.9,50.31,RUNNING
2026-04-28 12:46:50,27.83,47.47,RUNNING
2026-04-28 12:46:51,27.31,43.32,RUNNING
2026-04-28 12:46:52,20.84,42.07,RUNNING
2026-04-28 12:46:53,21.45,45.91,RUNNING
2026-04-28 12:46:54,24.83,49.76,RUNNING
2026-04-28 12:46:55,27.81,44.43,RUNNING
2026-04-28 12:46:56,27.63,49.11,RUNNING
2026-04-28 12:46:57,26.74,43.27,RUNNING
2026-04-28 12:46:58,28.32,40.83,RUNNING
2026-04-28 12:46:59,25.49,42.27,RUNNING
2026-04-28 12:47:00,24.13,48.62,RUNNING
2026-04-28 12:47:01,23.89,53.14,RUNNING
2026-04-28 12:47:02,25.82,50.87,RUNNING
2026-04-28 12:47:03,27.7,41.25,RUNNING
2026-04-28 12:47:04,23.46,40.5,RUNNING
2026-04-28 12:47:05,29.39,43.1,RUNNING
2026-04-28 12:47:06,27.34,44.11,RUNNING
2026-04-28 12:47:07,23.29,51.48,RUNNING
2026-04-28 12:47:08,21.97,45.44,RUNNING
2026-04-28 12:47:09,28.82,44.8,RUNNING
2026-04-28 12:47:10,27.57,48.78,RUNNING
2026-04-28 12:47:11,29.29,52.15,RUNNING
2026-04-28 12:47:12,22.47,54.8,RUNNING
2026-04-28 12:47:13,22.01,53.09,RUNNING
2026-04-28 12:47:14,29.95,50.6,RUNNING
2026-04-28 12:47:15,26.19,49.28,RUNNING
2026-04-28 12:47:16,20.35,46.18,RUNNING
2026-04-28 12:47:17,22.73,52.74,RUNNING
2026-04-28 12:47:18,28.04,51.77,RUNNING
2026-04-28 12:47:19,24.97,59.15,RUNNING
2026-04-28 12:47:20,26.95,56.35,RUNNING
2026-04-28 12:47:21,22.05,41.04,RUNNING
2026-04-28 12:47:22,26.53,47.62,RUNNING
2026-04-28 12:47:23,25.77,49.8,RUNNING
2026-04-28 12:47:24,29.69,56.01,RUNNING
2026-04-28 12:47:25,20.48,48.06,RUNNING
2026-04-28 12:47:26,25.97,54.19,RUNNING
2026-04-28 12:47:27,28.05,47.01,RUNNING
2026-04-28 12:47:28,27.31,57.25,RUNNING
2026-04-28 12:47:29,25.13,45.4,RUNNING
2026-04-28 12:47:30,22.01,52.0,RUNNING
2026-04-28 12:47:31,26.08,55.88,RUNNING
2026-04-28 12:47:32,29.96,52.19,RUNNING
2026-04-28 12:47:33,25.63,45.2,RUNNING
2026-04-28 12:47:34,27.71,50.42,RUNNING
2026-04-28 12:47:35,29.29,53.24,RUNNING
2026-04-28 12:47:36,25.09,58.88,RUNNING
2026-04-28 12:47:37,21.2,44.97,RUNNING
2026-04-28 12:47:38,24.43,48.01,RUNNING
2026-04-28 12:47:39,23.53,51.91,RUNNING
2026-04-28 12:47:40,25.05,48.87,RUNNING
2026-04-28 12:47:41,25.39,59.6,RUNNING
2026-04-28 12:47:42,24.01,44.62,RUNNING
2026-04-28 12:47:43,27.66,44.9,RUNNING
2026-04-28 12:47:44,21.97,41.26,RUNNING
2026-04-28 12:47:45,28.06,43.03,RUNNING
2026-04-28 12:47:46,23.61,52.58,RUNNING
2026-04-28 12:47:47,25.99,54.15,RUNNING
2026-04-28 12:47:48,24.12,40.87,RUNNING
2026-04-28 12:47:49,25.86,46.12,RUNNING
2026-04-28 12:47:50,22.24,43.67,RUNNING
2026-04-28 12:47:51,26.74,40.35,RUNNING
2026-04-28 12:47:52,26.59,59.67,RUNNING
2026-04-28 12:47:53,25.35,45.43,RUNNING
2026-04-28 12:47:54,21.39,51.1,RUNNING
2026-04-28 12:47:55,28.45,53.36,RUNNING
2026-04-28 12:47:56,26.34,53.97,RUNNING
2026-04-28 12:47:57,27.87,44.06,RUNNING
2026-04-28 12:47:58,27.77,44.1,RUNNING
2026-04-28 12:47:59,29.01,43.99,RUNNING
2026-04-28 12:48:00,25.04,54.16,RUNNING
2026-04-28 12:48:01,27.54,53.67,RUNNING
2026-04-28 12:48:02,23.81,58.78,RUNNING
2026-04-28 12:48:03,21.48,58.54,RUNNING
2026-04-28 12:48:04,25.43,59.36,RUNNING
2026-04-28 12:48:05,24.85,48.84,RUNNING
2026-04-28 12:48:06,26.25,57.22,RUNNING
2026-04-28 12:48:07,27.23,59.86,RUNNING
2026-04-28 12:48:08,25.86,48.11,RUNNING
2026-04-28 12:48:09,22.36,47.73,RUNNING
2026-04-28 12:48:10,21.14,58.08,RUNNING
2026-04-28 12:48:11,27.73,42.65,RUNNING
2026-04-28 12:48:12,28.44,55.03,RUNNING
2026-04-28 12:48:13,22.07,45.5,RUNNING
2026-04-28 12:48:14,27.05,41.06,RUNNING
2026-04-28 12:48:15,20.14,52.69,RUNNING
2026-04-28 12:48:16,29.43,48.21,RUNNING
2026-04-28 12:48:17,27.75,51.15,RUNNING
2026-04-28 12:48:18,27.05,48.76,RUNNING
2026-04-28 12:48:19,24.01,59.97,RUNNING
2026-04-28 12:48:20,23.23,43.43,RUNNING
2026-04-28 12:48:21,22.56,50.9,RUNNING
2026-04-28 12:48:22,22.03,48.24,RUNNING
2026-04-28 12:48:23,22.68,50.1,RUNNING
2026-04-28 12:48:24,27.38,44.16,RUNNING
2026-04-28 12:48:25,20.18,42.18,RUNNING
2026-04-28 12:48:26,21.8,46.05,RUNNING
2026-04-28 12:48:27,25.66,44.16,RUNNING
2026-04-28 12:48:28,22.49,45.42,RUNNING
2026-04-28 12:48:29,26.78,48.54,RUNNING
2026-04-28 12:48:30,20.41,40.64,RUNNING
2026-04-28 12:48:31,22.57,56.66,RUNNING
2026-04-28 12:48:32,28.72,50.25,RUNNING
2026-04-28 12:48:33,25.19,59.32,RUNNING
2026-04-28 12:48:34,28.5,56.3,RUNNING
2026-04-28 12:48:35,29.69,59.41,RUNNING
2026-04-28 12:48:36,28.01,56.84,RUNNING
2026-04-28 12:48:37,20.18,52.39,RUNNING
2026-04-28 12:48:38,27.52,55.23,RUNNING
2026-04-28 12:48:39,29.33,47.1,RUNNING
2026-04-28 12:48:40,28.27,58.34,RUNNING
2026-04-28 12:48:41,27.86,51.32,RUNNING
2026-04-28 12:48:42,22.57,40.95,RUNNING
2026-04-28 12:48:43,26.13,50.78,RUNNING
2026-04-28 12:48:44,20.03,56.26,RUNNING
2026-04-28 12:48:45,22.97,47.39,RUNNING
2026-04-28 12:48:46,24.79,54.81,RUNNING
2026-04-28 12:48:47,24.54,55.02,RUNNING
2026-04-28 12:48:48,24.22,47.53,RUNNING
2026-04-28 12:48:49,20.11,52.28,RUNNING
2026-04-28 12:48:51,21.76,47.85,RUNNING
2026-04-28 12:48:52,28.46,48.42,RUNNING
2026-04-28 12:48:53,28.89,58.17,RUNNING
2026-04-28 12:48:54,20.38,58.16,RUNNING
2026-04-28 12:48:55,25.21,51.56,RUNNING
2026-04-28 12:48:56,28.21,51.28,RUNNING
2026-04-28 12:48:57,22.14,46.36,RUNNING
2026-04-28 12:48:58,29.5,44.67,RUNNING
2026-04-28 12:48:59,27.41,40.37,RUNNING
2026-04-28 12:49:00,21.01,47.66,RUNNING
2026-04-28 12:49:01,24.94,44.36,RUNNING
2026-04-28 12:49:02,20.88,53.26,RUNNING
2026-04-28 12:49:07,22.74,40.63,RUNNING
2026-04-28 12:49:08,20.44,56.43,RUNNING
2026-04-28 12:49:09,29.91,59.55,RUNNING
2026-04-28 12:49:10,28.35,44.85,RUNNING
2026-04-28 12:49:11,22.36,58.49,RUNNING
2026-04-28 12:49:12,24.04,54.47,RUNNING
2026-04-28 12:49:13,22.24,44.81,RUNNING
2026-04-28 12:49:14,29.5,56.76,RUNNING
2026-04-28 12:49:15,24.95,50.78,RUNNING
2026-04-28 12:49:16,25.31,57.18,RUNNING
2026-04-28 12:49:17,29.01,54.28,RUNNING
2026-04-28 12:49:18,20.76,58.37,RUNNING
2026-04-28 12:49:19,21.52,41.91,RUNNING
2026-04-28 12:49:20,20.76,51.89,RUNNING
2026-04-28 12:51:49,22.35,56.81,RUNNING
2026-04-28 12:51:50,24.97,58.04,RUNNING
2026-04-28 12:51:51,24.98,40.62,RUNNING
2026-04-28 12:51:52,21.6,55.35,RUNNING
2026-04-28 12:51:53,23.74,45.04,RUNNING
2026-04-28 12:51:54,25.35,57.36,RUNNING
2026-04-28 12:51:55,25.92,50.84,RUNNING
2026-04-28 12:51:56,26.87,54.23,RUNNING
2026-04-28 12:51:57,27.01,50.49,RUNNING
2026-04-28 12:51:58,24.38,46.35,RUNNING
2026-04-28 12:51:59,29.88,56.61,RUNNING
2026-04-28 12:52:00,21.35,48.04,RUNNING
2026-04-28 12:52:01,22.69,46.22,RUNNING
2026-04-28 12:52:02,23.93,44.58,RUNNING
2026-04-28 12:52:03,24.49,44.83,RUNNING
2026-04-28 12:52:04,29.68,51.79,RUNNING
2026-04-28 12:52:05,25.18,57.86,RUNNING
2026-04-28 12:52:06,24.67,59.32,RUNNING
2026-04-28 12:52:07,20.69,45.8,RUNNING
2026-04-28 12:52:08,22.45,49.64,RUNNING
2026-04-28 12:52:09,27.27,49.69,RUNNING
2026-04-28 12:52:10,24.05,49.22,RUNNING
2026-04-28 12:52:11,29.86,44.62,RUNNING
2026-04-28 12:52:12,22.27,40.0,RUNNING
2026-04-28 12:52:13,20.43,49.48,RUNNING
2026-04-28 12:52:14,20.79,40.91,RUNNING
2026-04-28 12:52:15,29.02,53.51,RUNNING
2026-04-28 12:52:16,22.15,51.93,RUNNING
2026-04-28 12:52:17,20.75,47.21,RUNNING
2026-04-28 12:52:18,22.68,48.48,RUNNING
2026-04-28 12:52:19,26.08,52.03,RUNNING
2026-04-28 12:52:20,23.9,50.88,RUNNING
2026-04-28 12:52:21,22.63,54.89,RUNNING
2026-04-28 12:52:22,25.18,40.02,RUNNING
2026-04-28 12:52:23,28.22,40.99,RUNNING
2026-04-28 12:52:24,22.54,41.44,RUNNING
2026-04-28 12:52:25,22.71,56.88,RUNNING
2026-04-28 12:52:26,20.56,41.92,RUNNING
2026-04-28 12:52:27,27.23,56.77,RUNNING
2026-04-28 12:52:28,21.77,45.64,RUNNING
2026-04-28 12:52:29,28.44,48.12,RUNNING
2026-04-28 12:52:30,24.04,45.68,RUNNING
2026-04-28 12:52:31,26.91,57.43,RUNNING
2026-04-28 12:52:32,28.81,57.41,RUNNING
2026-04-28 12:52:33,22.92,47.8,RUNNING
2026-04-28 12:52:34,28.72,55.79,RUNNING
2026-04-28 12:52:35,25.49,47.43,RUNNING
2026-04-28 13:06:21,24.06,47.02,25.0,0,RUNNING
2026-04-28 13:06:22,21.76,56.52,25.0,0,RUNNING
2026-04-28 13:06:23,20.92,56.16,25.0,0,RUNNING
2026-04-28 13:06:24,23.57,53.08,25.0,0,RUNNING
2026-04-28 13:06:25,22.55,40.6,25.0,0,RUNNING
2026-04-28 13:06:26,22.11,54.72,25.0,0,RUNNING
2026-04-28 13:06:27,24.69,46.5,25.0,0,RUNNING
2026-04-28 13:06:28,29.21,48.21,25.0,1,RUNNING
2026-04-28 13:06:29,28.01,49.47,25.0,1,RUNNING
2026-04-28 13:06:30,22.55,53.77,25.0,0,RUNNING
2026-04-28 13:06:31,23.79,54.3,25.0,0,RUNNING
2026-04-28 13:06:32,20.88,47.66,25.0,0,RUNNING
2026-04-28 13:06:33,25.17,42.3,25.0,0,RUNNING
2026-04-28 13:06:34,27.68,55.85,25.0,1,RUNNING
2026-04-28 13:06:35,23.75,58.84,25.0,0,RUNNING
2026-04-28 13:06:36,26.47,49.15,25.0,1,RUNNING
2026-04-28 13:06:37,21.33,48.77,25.0,0,RUNNING
2026-04-28 13:06:38,29.2,59.37,25.0,1,RUNNING
2026-04-28 13:06:39,29.94,56.9,25.0,1,RUNNING
2026-04-28 13:06:40,25.0,47.28,25.0,1,RUNNING
2026-04-28 13:06:41,28.93,52.7,25.0,1,RUNNING
2026-04-28 13:06:42,23.29,43.75,35.0,0,RUNNING
2026-04-28 13:06:43,26.36,49.73,35.0,0,RUNNING
2026-04-28 13:06:44,25.35,54.96,35.0,0,RUNNING
2026-04-28 13:06:45,28.94,59.82,35.0,0,RUNNING
2026-04-28 13:06:46,22.78,41.35,35.0,0,RUNNING
2026-04-28 13:06:47,24.61,49.66,35.0,0,RUNNING
2026-04-28 13:06:48,28.16,41.48,35.0,0,RUNNING
2026-04-28 13:06:49,22.38,54.17,35.0,0,RUNNING
2026-04-28 13:06:50,27.07,52.63,35.0,0,RUNNING
2026-04-28 13:06:51,27.25,46.61,35.0,0,RUNNING
2026-04-28 13:06:52,29.04,50.78,35.0,0,RUNNING
2026-04-28 13:06:53,21.73,55.13,35.0,0,RUNNING
2026-04-28 13:06:54,26.35,48.14,35.0,0,RUNNING
2026-04-28 13:06:55,28.51,59.62,20.0,1,RUNNING
2026-04-28 13:06:56,28.48,57.22,20.0,1,RUNNING
2026-04-28 13:06:57,24.6,47.34,20.0,1,RUNNING
2026-04-28 13:06:58,28.07,55.64,20.0,1,RUNNING
2026-04-28 13:06:59,21.91,43.3,20.0,1,RUNNING
2026-04-28 13:07:00,26.02,43.85,20.0,1,RUNNING
2026-04-28 13:07:01,24.32,47.52,20.0,1,RUNNING
2026-04-28 13:07:02,21.41,46.56,20.0,1,RUNNING
2026-04-28 13:07:03,27.5,40.38,20.0,1,RUNNING
2026-04-28 13:07:04,26.45,52.06,20.0,1,RUNNING
2026-04-28 13:07:05,26.23,43.59,20.0,1,RUNNING
2026-04-28 13:07:06,29.15,52.46,20.0,1,RUNNING
2026-04-28 13:07:07,22.89,42.62,20.0,1,RUNNING
2026-04-28 13:07:08,21.73,57.1,20.0,1,RUNNING
2026-04-28 13:07:09,21.09,48.43,20.0,1,RUNNING
2026-04-28 13:07:10,21.41,45.94,20.0,1,RUNNING
2026-04-28 13:07:11,23.94,44.96,20.0,1,RUNNING
2026-04-28 13:07:12,24.25,41.1,20.0,1,RUNNING
2026-04-28 13:07:13,28.93,44.51,20.0,1,RUNNING
2026-04-28 13:07:14,20.78,50.82,20.0,1,RUNNING
2026-04-28 13:07:15,22.58,42.28,20.0,1,RUNNING
2026-04-28 13:07:16,21.45,53.77,20.0,1,RUNNING
2026-04-28 13:07:17,20.3,56.4,20.0,1,RUNNING
2026-04-28 13:07:18,29.26,58.42,20.0,1,RUNNING
2026-04-28 13:07:19,24.71,57.21,20.0,1,RUNNING
2026-04-28 13:07:20,27.68,41.65,20.0,1,RUNNING
2026-04-28 13:07:21,22.9,46.06,20.0,1,RUNNING
2026-04-28 13:07:22,29.16,50.68,20.0,1,RUNNING
2026-04-28 13:07:23,22.62,59.74,20.0,1,RUNNING
2026-04-28 13:07:24,27.87,54.65,20.0,1,RUNNING
2026-04-28 13:07:25,26.78,55.38,20.0,1,RUNNING
2026-04-28 13:07:26,25.13,42.56,20.0,1,RUNNING
2026-04-28 13:07:27,26.77,50.86,20.0,1,RUNNING
2026-05-24 13:23:54,29.2,44.78,25.0,1,RUNNING
2026-05-24 13:25:31,28.7,53.49,25.0,1,RUNNING
2026-06-03 21:21:22,29.68,54.02,25.0,1,0,821,RUNNING
2026-06-03 21:21:23,25.39,48.65,25.0,1,1,3138,RUNNING
2026-06-03 21:21:24,27.95,56.66,25.0,1,0,1705,RUNNING
2026-06-03 21:21:25,28.3,44.11,25.0,1,1,3482,RUNNING
2026-06-03 21:21:26,24.38,57.03,25.0,0,1,2412,RUNNING
2026-06-03 21:21:27,20.76,47.63,25.0,0,0,1784,RUNNING
2026-06-03 21:21:28,27.0,56.28,25.0,1,0,2000,RUNNING
2026-06-03 21:21:29,27.91,46.86,25.0,1,0,797,RUNNING
2026-06-03 21:21:30,23.12,50.28,25.0,0,0,1577,RUNNING
2026-06-03 21:21:31,21.32,43.04,25.0,0,1,2544,RUNNING
2026-06-03 21:21:32,20.43,42.59,25.0,0,0,1851,RUNNING
2026-06-03 21:21:33,28.75,52.01,25.0,1,0,1955,RUNNING
2026-06-03 21:21:34,28.92,48.49,25.0,1,0,1433,RUNNING
2026-06-03 21:21:35,21.43,47.3,25.0,0,0,766,RUNNING
2026-06-03 21:21:36,20.51,54.61,25.0,0,1,3313,RUNNING
2026-06-03 21:21:37,20.24,59.73,25.0,0,0,1735,RUNNING
2026-06-03 21:21:38,24.5,57.56,25.0,0,0,1533,RUNNING
2026-06-03 21:21:39,20.72,53.17,25.0,0,1,3240,RUNNING
2026-06-03 21:21:40,27.46,53.16,25.0,1,0,514,RUNNING
2026-06-03 21:21:41,22.13,59.89,25.0,0,1,2324,RUNNING
2026-06-03 21:21:42,28.79,52.44,25.0,1,1,3130,RUNNING
2026-06-03 21:21:43,20.12,41.32,25.0,0,1,2933,RUNNING
2026-06-03 21:21:44,28.55,54.9,25.0,1,1,3046,RUNNING
